"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","date_extracted","day_of_week","time_extracted","hour_extract"
"1615","RT @nounoukdu78: Today, it's Android... Ì†ΩÌ∏Ä
ClassicoQuizz 
#android, #androidstudio, #devmobileapp, #mobile, #coding, #music, #classicalMusic‚Ä¶",FALSE,0,NA,2017-08-31 11:26:48,FALSE,NA,"903217503849078784",NA,"<a href=""https://twitter.com/"" rel=""nofollow"">2amigosMA App</a>","2AmigOSMA",1,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1615,11
"1616","RT @today_classical: #Today in 1938 Birth of Belgian #violist Wieland #Kuijken #MusicHistory #classicalmusc https://t.co/52iA0SDfQa",FALSE,0,NA,2017-08-31 11:26:30,FALSE,NA,"903217428578086913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","musikzeitung",13,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1616,11
"1617","@MusicMBA Rossanna, How are you? Sharing my new composition ETERNAL BLUE SKY with you: https://t.co/NMqnS3GImH #noir #composer Best, Hans",FALSE,1,"MusicMBA",2017-08-31 11:26:25,FALSE,NA,"903217406964879360","80226463","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hans_Karl",0,FALSE,FALSE,NA,NA,2017-08-31,"Thurs",1617,11
"1618","@AndyGowan Hi Andy, Sharing my new #stinger composition ETERNAL BLUE SKY https://t.co/NMqnS3GImH All my best, Hans #indiedev #noir #composer",FALSE,0,"AndyGowan",2017-08-31 11:22:55,FALSE,NA,"903216526144270337","56512443","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hans_Karl",0,FALSE,FALSE,NA,NA,2017-08-31,"Thurs",1618,11
"1619","RT @AlessandroForn6: MY PAINTING, ""MODULATION FROM G MINOR TO F MAJOR"" 2017 #art #arttwit #artlover #classical #ClassicalMusic @AlessandroF‚Ä¶",FALSE,0,NA,2017-08-31 11:22:06,FALSE,NA,"903216320979881985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Stefanodibiagi1",43,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1619,11
"1620","Dresden's Semper Opera House is the most famous opera house in Germany #travelpics #travel #ttot‚Ä¶ https://t.co/b2UcUxdWMg",FALSE,6,NA,2017-08-31 11:22:00,TRUE,NA,"903216296195710976",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Couchabenteurer",1,FALSE,FALSE,NA,NA,2017-08-31,"Thurs",1620,11
"1621","RT @CIassicalMusic: Classical Music News - David Maslanka (1943-2017) https://t.co/0nvh51tnPY #ClassicalMusic",FALSE,0,NA,2017-08-31 11:18:50,FALSE,NA,"903215497491214336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","inno_organ",2,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1621,11
"1622","#Today in 1938 Birth of Belgian #violist Wieland #Kuijken #MusicHistory #classicalmusc https://t.co/M9tvgOVthb",FALSE,0,NA,2017-08-31 11:18:12,FALSE,NA,"903215340695556096",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","NesterTweets",0,FALSE,FALSE,NA,NA,2017-08-31,"Thurs",1622,11
"1623","RT @CIassicalMusic: Classical Music News - Pavel Egorov (1948-2017) https://t.co/zPqAHr9Vt3 #ClassicalMusic",FALSE,0,NA,2017-08-31 11:17:34,FALSE,NA,"903215179969814528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","inno_organ",3,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1623,11
"1624","RT @today_classical: #Today in 1938 Birth of Belgian #violist Wieland #Kuijken #MusicHistory #classicalmusc https://t.co/52iA0SDfQa",FALSE,0,NA,2017-08-31 11:15:42,FALSE,NA,"903214710316773376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Davidmelanti",13,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1624,11
"1625","#Today in 1938 Birth of Belgian #violist Wieland #Kuijken #MusicHistory #classicalmusc https://t.co/52iA0SDfQa",FALSE,15,NA,2017-08-31 11:15:15,FALSE,NA,"903214598366560256",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","today_classical",13,FALSE,FALSE,NA,NA,2017-08-31,"Thurs",1625,11
"1626","Meeting @iamwonderboys Ì†ΩÌ≤™Ì†ΩÌ≤™‚òù#wonderboysandgirls #producer #band #singer #songwriter #composer‚Ä¶ https://t.co/5WzpE5k73G",FALSE,0,NA,2017-08-31 11:14:11,FALSE,NA,"903214329465638912",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","aboydcindonesia",0,FALSE,FALSE,NA,NA,2017-08-31,"Thurs",1626,11
"1627","RT @BatterseaBarge: EDGY OPERA @emilyeburnett well-loved #opera classics. Tkts door only ¬£8 (¬£6 conc). Sun Sep 3rd 7pm @BatterseaBarge http‚Ä¶",FALSE,0,NA,2017-08-31 11:13:19,FALSE,NA,"903214110032191489",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gr8musicvenues",1,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1627,11
"1628","RT @hopeagnstcancer: Book your #Opera tickets before 5pm on Thursday for an early bird offer of ¬£50 - all funds raised go to local #cancerr‚Ä¶",FALSE,0,NA,2017-08-31 11:13:14,FALSE,NA,"903214089073242112",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TheCityRooms",3,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1628,11
"1629","#MUSIC: Gwyneth Jones as Lady #Macbeth (Sung in English), Available From #Opera Depot https://t.co/70WXBxp6hr",FALSE,0,NA,2017-08-31 11:13:08,FALSE,NA,"903214064586907649",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","rattuschoki",0,FALSE,FALSE,NA,NA,2017-08-31,"Thurs",1629,11
"1630","New Beat Uploaded! #gradozero #beats #piano #synth #westcoast #instrumental #hiphop #rap #real #dope #producer‚Ä¶ https://t.co/8Xvxr1YEqZ",FALSE,0,NA,2017-08-31 11:11:37,TRUE,NA,"903213683563749376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gradozerobeats",0,FALSE,FALSE,NA,NA,2017-08-31,"Thurs",1630,11
"1631","There can never be ""a different kind of music"" on #TheSimpsons. Reinstate #composer #AlfClausen https://t.co/nmrEevtF1R",FALSE,0,NA,2017-08-31 11:11:29,FALSE,NA,"903213649103208448",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","AndrewTMackay",0,FALSE,FALSE,NA,NA,2017-08-31,"Thurs",1631,11
"1632","RT @AlessandroForn6: MY PAINTING, ""MODULATION FROM G MINOR TO F MAJOR"" 2017 #art #arttwit #artlover #classical #ClassicalMusic @AlessandroF‚Ä¶",FALSE,0,NA,2017-08-31 11:11:01,FALSE,NA,"903213532350742528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MauroTortello",43,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1632,11
"1633","EDGY OPERA @emilyeburnett well-loved #opera classics. Tkts door only ¬£8 (¬£6 conc). Sun Sep 3rd 7pm @BatterseaBarge‚Ä¶ https://t.co/8i7HRlZDmP",FALSE,2,NA,2017-08-31 11:09:24,TRUE,NA,"903213125729648640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BatterseaBarge",1,FALSE,FALSE,NA,NA,2017-08-31,"Thurs",1633,11
"1634","Final day! From 9am-4pm, Jody Knol &amp; I will announce the last 7 #classicalmusic works in the @WKAR Top 95 Countdown‚Ä¶ https://t.co/9csGzxMOAV",FALSE,2,NA,2017-08-31 11:04:34,TRUE,NA,"903211908219752448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamiePaisley",2,FALSE,FALSE,NA,NA,2017-08-31,"Thurs",1634,11
"1635","RT @today_classical: #Today in 1795 Death of #composer Andre #Philidor. #MusicHistory #classicalmusic https://t.co/x8YXfuRQDl",FALSE,0,NA,2017-08-31 11:02:56,FALSE,NA,"903211495584083970",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","typ3en1",3,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1635,11
"1636","#Today in 1928 FP of Kurt #Weill's Threepenny Opera in Berlin #MusicHistory #classicalmusic https://t.co/Ii9QgUuQJg",FALSE,3,NA,2017-08-31 11:02:26,FALSE,NA,"903211369985650688",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","NesterTweets",0,FALSE,FALSE,NA,NA,2017-08-31,"Thurs",1636,11
"1637","Hope by https://t.co/JxZAatEZw6
 
https://t.co/3dQt38u0M2

 #soundcloud #drums #percussion #art #instrumental #jazz #composer #ny #Nyc",FALSE,0,NA,2017-08-31 11:02:02,FALSE,NA,"903211271620841474",NA,"<a href=""https://www.tweetsuite.com/"" rel=""nofollow"">Tweet Suite</a>","Braziliz",0,FALSE,FALSE,NA,NA,2017-08-31,"Thurs",1637,11
"1638","RT @today_classical: #Today in 1928 FP of Kurt #Weill's Threepenny Opera in Berlin #MusicHistory #classicalmusic https://t.co/WhUPxv3xVT",FALSE,0,NA,2017-08-31 11:01:29,FALSE,NA,"903211133892472833",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","typ3en1",3,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1638,11
"1639","#Today in 1928 FP of Kurt #Weill's Threepenny Opera in Berlin #MusicHistory #classicalmusic https://t.co/WhUPxv3xVT",FALSE,5,NA,2017-08-31 11:00:39,FALSE,NA,"903210920905777152",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","today_classical",3,FALSE,FALSE,NA,NA,2017-08-31,"Thurs",1639,11
"1640","Book your #Opera tickets before 5pm today for an early bird offer of ¬£50 - all funds raised go to local‚Ä¶ https://t.co/jiBSh2Y8bz",FALSE,0,NA,2017-08-31 11:00:01,TRUE,NA,"903210762684043264",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","hopeagnstcancer",1,FALSE,FALSE,NA,NA,2017-08-31,"Thurs",1640,11
"1641","RT @today_classical: #Today in 1886 FP of #Liszt's Graner Mass, at the consecration of Gran Cathedral. #MusicHistory #classicalmusic https:‚Ä¶",FALSE,0,NA,2017-08-31 10:59:27,FALSE,NA,"903210622824927233",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","typ3en1",2,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1641,10
"1642","RT @BrittenOfficial: A new CD of Imogen Holst's chamber music will be released by @nmcrecordings in September. #classicalmusic 

https://t.‚Ä¶",FALSE,0,NA,2017-08-31 10:58:52,FALSE,NA,"903210473683869697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","philiporford",4,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1642,10
"1643","RT @today_classical: #Today in 1918 Birth of #composer Lucrecia Roces #Kasilag. #MusicHistory #classicalmusic https://t.co/dPGQ5kAzwC",FALSE,0,NA,2017-08-31 10:58:39,FALSE,NA,"903210419061481474",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","typ3en1",4,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1643,10
"1644","This year‚Äôs Opera Philadelphia Festival turns Philly‚Äôs iconic sites into its stage https://t.co/TyzJSjYJAD #O17 #opera",FALSE,1,NA,2017-08-31 10:58:36,FALSE,NA,"903210406520512513",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","frenchhorn88",1,FALSE,FALSE,NA,NA,2017-08-31,"Thurs",1644,10
"1645","RT @scialpifans: Last #tour
#Scialpi #onstage #live #music #concert #shows #singer #actor #producer #composer #model #music #author https:/‚Ä¶",FALSE,0,NA,2017-08-31 10:58:24,FALSE,NA,"903210356692176896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CarlosJKarlitos",81,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1645,10
"1646","RT @today_classical: #Today in 1879 Birth of Austrian #composer and writer Alma #Mahler Werfel. #MusicHistory #classicalmusic https://t.co/‚Ä¶",FALSE,0,NA,2017-08-31 10:57:44,FALSE,NA,"903210188471230464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","typ3en1",13,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1646,10
"1647","RT @MMATOpera: TEATRO AMAZONAS - MANAUS, BRAZIL
World #Opera Community at:
https://t.co/RZilOXxQcV
Get involved!
Join today https://t.co/Yp‚Ä¶",FALSE,0,NA,2017-08-31 10:57:28,FALSE,NA,"903210122905882624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","romehome",39,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1647,10
"1648","Classical Music News - David Maslanka (1943-2017) https://t.co/mQVskPl6zt #ClassicalMusic",FALSE,2,NA,2017-08-31 10:54:31,FALSE,NA,"903209380044316672",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","NesterTweets",0,FALSE,FALSE,NA,NA,2017-08-31,"Thurs",1648,10
"1649","RT @NesterTweets: #Today in 1924 Birth of #composer Klaus #Hashagen. #MusicHistory #classicalmusic https://t.co/YVpqzcGJb9",FALSE,0,NA,2017-08-31 10:53:31,FALSE,NA,"903209127236829184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FabrizioMaiozzi",1,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1649,10
"1650","#memorablemoments the #premier of #juicy by #composer #jarekkapuscinski in #shanghai with #ai‚Ä¶ https://t.co/SyBalH5iWw",FALSE,0,NA,2017-08-31 10:48:46,FALSE,NA,"903207932929744897",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jennyQchai",0,FALSE,FALSE,NA,NA,2017-08-31,"Thurs",1650,10
"1651","Classical Music News - David Maslanka (1943-2017) https://t.co/0nvh51tnPY #ClassicalMusic",FALSE,2,NA,2017-08-31 10:48:34,FALSE,NA,"903207883826880512",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","CIassicalMusic",2,FALSE,FALSE,"-0.17772317","51.50097703",2017-08-31,"Thurs",1651,10
"1652","#Today in 1924 Birth of #composer Klaus #Hashagen. #MusicHistory #classicalmusic https://t.co/YVpqzcGJb9",FALSE,2,NA,2017-08-31 10:46:39,FALSE,NA,"903207397585559552",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","NesterTweets",1,FALSE,FALSE,NA,NA,2017-08-31,"Thurs",1652,10
"1653","#Today in 1924 Birth of #composer Klaus #Hashagen. #MusicHistory #classicalmusic https://t.co/rsOXMKgFuO",FALSE,2,NA,2017-08-31 10:45:13,FALSE,NA,"903207039257780225",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","today_classical",0,FALSE,FALSE,NA,NA,2017-08-31,"Thurs",1653,10
"1654","RT @AlessandroForn6: MY PAINTING, ""MODULATION FROM G MINOR TO F MAJOR"" 2017 #art #arttwit #artlover #classical #ClassicalMusic @AlessandroF‚Ä¶",FALSE,0,NA,2017-08-31 10:41:31,FALSE,NA,"903206106494902273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meenakumari999",43,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1654,10
"1655","#memorablemoments The #worldpremiere of #piano #solo #piece #JUMP by #composer #tedwiprud in‚Ä¶ https://t.co/VPMKBJKBWE",FALSE,0,NA,2017-08-31 10:41:25,FALSE,NA,"903206082171908096",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jennyQchai",0,FALSE,FALSE,"-82.3642","23.1319",2017-08-31,"Thurs",1655,10
"1656","Get down to #Shrewsbury for some georgeous #H√§ndel and #Mozart wt #German string orchestra. Ì†ºÌæªÌ†ºÌæºÌ†ΩÌ≤ì #ClassicalMusic https://t.co/4UTMf4KQsJ",FALSE,3,NA,2017-08-31 10:40:22,FALSE,NA,"903205817373122560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NorthWestGN",1,FALSE,FALSE,NA,NA,2017-08-31,"Thurs",1656,10
"1657","RT @today_classical: #Today in 1879 Birth of Austrian #composer and writer Alma #Mahler Werfel. #MusicHistory #classicalmusic https://t.co/‚Ä¶",FALSE,0,NA,2017-08-31 10:39:50,FALSE,NA,"903205682924617728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RIAMDublin",13,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1657,10
"1658","RT @MMATOpera: Luciano Pavarotti and Placido Domingo
Music is passionate.
Music turns strangers into friends.
Join #Opera Club at:
https://‚Ä¶",FALSE,0,NA,2017-08-31 10:39:00,FALSE,NA,"903205475960983552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JPierreLeboeuf",69,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1658,10
"1659","RT @MMATOpera: TEATRO AMAZONAS - MANAUS, BRAZIL
World #Opera Community at:
https://t.co/RZilOXxQcV
Get involved!
Join today https://t.co/Yp‚Ä¶",FALSE,0,NA,2017-08-31 10:36:59,FALSE,NA,"903204967636455425",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Sashainua",39,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1659,10
"1660","RT @MMATOpera: Luciano Pavarotti and Placido Domingo
Music is passionate.
Music turns strangers into friends.
Join #Opera Club at:
https://‚Ä¶",FALSE,0,NA,2017-08-31 10:35:32,FALSE,NA,"903204603742662656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","toritora8787",69,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1660,10
"1661","Today is the FINAL day of #FWOpera FOREWORD. Join us in writing our next great chapter. Visit‚Ä¶ https://t.co/FO0P7MmS2U",FALSE,3,NA,2017-08-31 10:34:35,TRUE,NA,"903204361005928452",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FortWorthOpera",3,FALSE,FALSE,NA,NA,2017-08-31,"Thurs",1661,10
"1662","RT @MMATOpera: TEATRO AMAZONAS - MANAUS, BRAZIL
World #Opera Community at:
https://t.co/RZilOXxQcV
Get involved!
Join today https://t.co/Yp‚Ä¶",FALSE,0,NA,2017-08-31 10:33:04,FALSE,NA,"903203980381184000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MMATOpera",39,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1662,10
"1663","RT @ClassicalPurist: Claudio Monteverdi classical music quote
#classicalmusic #quote

Image source: https://t.co/rHt207prAF https://t.co/VL‚Ä¶",FALSE,0,NA,2017-08-31 10:31:35,FALSE,NA,"903203608136691712",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CandlelightC",16,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1663,10
"1664","#Today in 1923 Death of #tenor Ernst Van #Dyck. #MusicHistory #classicalmusic https://t.co/JZKOFmOPJH",FALSE,2,NA,2017-08-31 10:30:49,FALSE,NA,"903203414720565248",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","NesterTweets",0,FALSE,FALSE,NA,NA,2017-08-31,"Thurs",1664,10
"1665","RT @today_classical: #Today in 1918 Birth of #composer Lucrecia Roces #Kasilag. #MusicHistory #classicalmusic https://t.co/dPGQ5kAzwC",FALSE,0,NA,2017-08-31 10:30:49,FALSE,NA,"903203413806260224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","manufernandezba",4,TRUE,FALSE,NA,NA,2017-08-31,"Thurs",1665,10
